,mean,sd,min,max,n_iterations,cv_percent,range,range_percent
SRR1524610,9.936593605488369,0.01149874115330398,9.894718288465691,9.963443577780486,100,0.11572115767070092,0.06872528931479494,0.6916383223807732
SRR1524611,10.210059461596757,0.010110343181358814,10.180731344967931,10.231085785333583,100,0.09902335260031535,0.050354440365651953,0.49318459461525016
SRR1524612,9.389546748619875,0.012687012300874672,9.354555296278171,9.423480233304412,100,0.1351184741983363,0.06892493702624058,0.7340603212436376
SRR1524613,8.061358381715543,0.018202675755892635,8.011494784409031,8.114109516156681,100,0.22580159439604164,0.10261473174765001,1.272921099505968
SRR1524614,8.969617605796353,0.012022464024909458,8.94118591619855,8.994849407389838,100,0.13403541325039647,0.053663491191286994,0.5982807021406189
SRR1524615,6.978596032896754,0.02281356843710092,6.925997894509559,7.025220834106444,100,0.32690770936673935,0.09922293959688577,1.4218180724196354
SRR1524616,9.714672588161337,0.011952898750514158,9.683865846123505,9.738927790927136,100,0.12303964587628416,0.055061944803631135,0.5667915650675832
SRR1524617,10.000662324391822,0.009787281099181502,9.980328179047143,10.027229574586162,100,0.09786632906612716,0.04690139553901851,0.46898289350921324
SRR1524618,9.544153958421465,0.013654575023826868,9.520937890075126,9.574042675190707,100,0.14306742203983933,0.05310478511558081,0.5564116562550083
SRR1524619,9.055059738015784,0.006699590714902156,9.043081731461738,9.072798430758525,100,0.07398726136256527,0.02971669929678633,0.3281778382093599
SRR1524620,7.582502945898812,0.016712232818174674,7.546931786163423,7.623046020024683,100,0.2204052268415393,0.0761142338612597,1.0038141020759908
SRR1524621,5.713916926294823,0.019107155577589085,5.660339742885945,5.7639013805837696,100,0.3343968038747647,0.10356163769782434,1.812445631143935
SRR1524622,10.371514209883662,0.009673412009117253,10.348394474208424,10.3941119992998,100,0.09326904262348555,0.04571752509137639,0.4407989437820884
SRR1524623,10.282996651927832,0.010999134753146761,10.261753373669512,10.320449321515358,100,0.10696429382853752,0.05869594784584642,0.5708058636277222
SRR1524624,9.021590187961644,0.009356596558793175,8.998556644791384,9.055222691587083,100,0.10371338493382863,0.05666604679569964,0.6281159486862358
SRR1524625,10.300060602313057,0.010565264313344298,10.26702168688596,10.323451268250327,100,0.1025747781617099,0.05642958136436782,0.5478567898104947
SRR1524626,8.479846937718484,0.01555238309807604,8.43930730958203,8.522274104406744,100,0.1834040544871018,0.08296679482471347,0.9783996743582238
SRR1524627,8.068788191855399,0.014868557770755101,8.021653696487611,8.109316705336537,100,0.18427250061865996,0.08766300884892608,1.0864457805127758
SRR1524628,10.273785032517829,0.008884218733925909,10.255345200788575,10.302968259262688,100,0.08647464109679376,0.04762305847411241,0.4635395652466877
SRR1524629,6.779526693565885,0.02425595041389341,6.72257284839085,6.824831116344707,100,0.35778235723909074,0.10225826795385728,1.5083393365927087
SRR1524630,9.959137128929775,0.008500419488448381,9.938308462799789,9.985365503755986,100,0.08535297163200975,0.04705704095619723,0.4725011850625462
SRR1524631,8.836390385925977,0.00348593197381237,8.829362097769206,8.845260896197818,100,0.0394497280175006,0.015898798428612082,0.17992412890601397
SRR1524632,7.3171907368583415,0.02271810135865583,7.266648593044482,7.376887565881989,100,0.31047573003966705,0.11023897283750728,1.5065750887455849
SRR1524633,9.882457569867496,0.012054997375792504,9.852473575910736,9.91286620642702,100,0.12198380099854188,0.06039263051628474,0.611109433957271
SRR1524634,10.317221527243808,0.0095112898220054,10.286500796492676,10.338326548329038,100,0.09218848114184375,0.05182575183636118,0.502322759083047
SRR1524635,4.077558240347057,0.01951399223651268,4.039505607102209,4.144767180911893,100,0.47857053379210024,0.1052615738096847,2.5814854774637257
SRR1524636,9.9737758428027,0.01022820221641372,9.948624970376112,9.995474104490157,100,0.10255095339639722,0.04684913411404423,0.46972315051427205
SRR1524637,9.608444635319668,0.006313625353835216,9.59538014728281,9.629707312403644,100,0.0657091297651544,0.03432716512083367,0.3572603727626269
SRR1524638,5.820901450698596,0.02368587735062538,5.759074510273552,5.883841729247008,100,0.40691081186029554,0.12476721897345566,2.1434346557865487
SRR1524639,9.401217378293117,0.013733241908140199,9.361370329778168,9.43562721676022,100,0.14607939967274328,0.07425688698205235,0.789864588744723
SRR1524640,10.541991412301067,0.011123743114849195,10.504659786617228,10.566459255957016,100,0.10551842322570384,0.061799469339787194,0.5862219662565427
SRR1524641,8.872013182786786,0.008406553186359434,8.853982018137222,8.891529954838013,100,0.09475361468882368,0.037547936700791595,0.4232177739956584
SRR1524642,6.297665107058633,0.01958817932219796,6.250915228876166,6.334136790434682,100,0.311038757844441,0.08322156155851612,1.321466926928817
SRR1524643,4.37717816214312,0.022110301450346728,4.3273255424584525,4.430180493693928,100,0.5051268335744702,0.10285495123547594,2.3498004290763643
SRR1524644,9.805794537777153,0.013075620906193722,9.775099977215737,9.8522849810693,100,0.13334585846990218,0.07718500385356286,0.7871366624724293
SRR1524646,10.04425971178218,0.012059649656425253,10.016534390229914,10.075461926414624,100,0.1200650919278697,0.058927536184709695,0.5866787386589193
SRR1524647,9.301562207790655,0.011836167038284216,9.26753123701339,9.332338419992436,100,0.12724923807283325,0.06480718297904531,0.6967343929040773
SRR1524649,6.354504845647633,0.022865088713753937,6.298948689557662,6.406477460630133,100,0.35982486864283114,0.10752877107247105,1.6921660095376327
SRR1524651,10.306446956506957,0.011385348397320656,10.267319584674716,10.329506290580904,100,0.11046821902219693,0.062186705906187356,0.603376761832805
SRR1524652,9.620662519906977,0.0053626935580304395,9.610996951124914,9.636684173884133,100,0.0557414164246382,0.025687222759218642,0.26700055953596646
SRR1524653,9.63420186554454,0.01234790674611985,9.602251644636516,9.663596165513944,100,0.1281674073104127,0.061344520877428366,0.6367369267693985
SRR1524654,9.033779158278332,0.004913052333053979,9.022295139995965,9.046508940819898,100,0.054385349109976625,0.024213800823932985,0.26803622713915976
SRR1524655,4.197928957656557,0.02297331144976318,4.118336359561821,4.258055836957843,100,0.547253459538957,0.13971947739602175,3.3282954238944167
SRR1524656,10.191518437509677,0.00950985118205148,10.16803594570835,10.2165870305652,100,0.0933114259701544,0.048551084856850224,0.47638715618821764
SRR1524657,6.657282272386323,0.019773874670149107,6.616375967053857,6.713031593343175,100,0.2970262317427785,0.09665562628931745,1.4518781438821424
SRR1524658,8.281783761763947,0.007908098064312415,8.261623747529232,8.297625323203857,100,0.09548785976305255,0.03600157567462503,0.43470798936866967
SRR1524659,10.284089139176077,0.009511981952062456,10.25840123513485,10.305794927057535,100,0.09249221611496573,0.04739369192268583,0.4608448184501329
SRR1524660,9.161854138463028,0.006416950358185783,9.147442423772262,9.177212521937111,100,0.07003986596169798,0.029770098164849657,0.324935299284778
SRR1524661,8.521712778796589,0.014872642956196188,8.482490840164086,8.559541334058668,100,0.17452645192644548,0.07705049389458196,0.9041667549074894
SRR1524662,9.612840846551013,0.0060527010640354355,9.597840524505736,9.62908252879163,100,0.0629647485135165,0.031242004285893188,0.32500282470714675
SRR1524663,7.31625146057092,0.018896581176850346,7.270102894132612,7.369021795819334,100,0.2582822812841887,0.09891890168672202,1.352043491394744
SRR1524664,9.336912925083823,0.009670288277318874,9.319967070652265,9.369452737970162,100,0.10357050938473926,0.04948566731789761,0.5300003086132813
SRR1524665,10.396805808901709,0.010166516535980684,10.364787972807893,10.41860074785814,100,0.09778499976671824,0.05381277505024684,0.5175894985378349
SRR1524666,3.3550862277521327,0.013065073697053783,3.325074369245765,3.3896362001948,100,0.38941096622149185,0.06456183094903523,1.9242972182056517
SRR1524668,9.745606920034307,0.0114424651733356,9.700285739628889,9.775990099092798,100,0.11741151954131268,0.0757043594639093,0.7768049756683887
SRR1524670,7.314451006447618,0.02013046988703916,7.266020092431197,7.361535481125516,100,0.2752150485291971,0.09551538869431919,1.3058449446188554
SRR1524673,9.986166957253628,0.010794676795036318,9.95630341412351,10.01194404044391,100,0.10809629802148875,0.05564062632039857,0.5571770085416309
SRR1524674,8.516299227893965,0.018428005857098362,8.45864936106991,8.557144548480421,100,0.21638513823868433,0.09849518741051178,1.1565491626680326
SRR1524675,7.751398053621034,0.017579427180379113,7.704450966397448,7.805422121321134,100,0.22679040682431414,0.1009711549236858,1.3026186273135276
SRR1524676,8.325799854070995,0.01876679622548887,8.281382391803868,8.372255086103905,100,0.2254053250669079,0.09087269430003708,1.091459029676336
SRR1524677,10.074030491790417,0.013561442833812809,10.03989924628502,10.105424362816075,100,0.13461784580525513,0.06552511653105597,0.6504359559409122
SRR1524678,10.004673687497764,0.013588365531670027,9.966096595690072,10.03980964689968,100,0.13582017721028308,0.0737130512096087,0.7367861612690421
SRR1524679,9.11415776398743,0.016611544168620384,9.07900863029232,9.156277282156529,100,0.18226088025661802,0.07726865186420895,0.8477870787964508
SRR1524680,8.710520159156188,0.014705161810050483,8.675823969709386,8.740891212764877,100,0.16882070807898816,0.06506724305549128,0.7469960675895447
SRR1524681,4.179546292610507,0.02094626459564724,4.128945020664031,4.22979000898618,100,0.5011612057672507,0.10084498832214894,2.4128214227569202
SRR1524682,5.901814760258084,0.020841393454357895,5.855380038675023,5.9416133368840205,100,0.3531353371966305,0.08623329820899706,1.4611319011514707
SRR1524683,10.064909957990748,0.011136321003470112,10.039602827244716,10.084584326239325,100,0.11064501371548534,0.044981498994609126,0.4469140725784372
SRR1524684,9.607986304334979,0.012584432845151613,9.570029448953116,9.634226309791936,100,0.13097887992902016,0.0641968608388197,0.6681614524143841
SRR1524685,9.741613735970326,0.011646508362762183,9.7132641557654,9.778565103354728,100,0.11955419993463863,0.06530094758932847,0.6703298792089101
SRR1524686,7.8111122624628555,0.014801367487364282,7.768956406913434,7.841267413613419,100,0.1894911632302848,0.07231100669998547,0.9257453262768202
SRR1524687,4.4104364001660095,0.021816334860480197,4.334574239544488,4.461164857739298,100,0.4946525214525036,0.1265906181948102,2.87025152862527
SRR1524688,9.99144274689384,0.012699497308537273,9.957484286584252,10.027376704078568,100,0.1271037389718849,0.06989241749431585,0.6995227742864677
SRR1524689,9.693972023635524,0.015037201253284907,9.659251002876722,9.735652658801444,100,0.15511909067430457,0.07640165592472137,0.788135717107924
SRR1524690,8.938319006807728,0.008583523951971777,8.9182690479447,8.956785945197996,100,0.09603062886247708,0.03851689725329699,0.430918802785638
SRR1524691,5.934655053224868,0.02457233639267771,5.859310112111631,5.993470587800454,100,0.41404826687147045,0.13416047568882306,2.2606280312100155
SRR1524692,9.806523659415184,0.012570949546205622,9.77840197364998,9.838246134019542,100,0.12818966213512706,0.059844160369561195,0.61024846773408
SRR1524693,3.1395337531953698,0.02630045131729343,3.071598529204332,3.1899922925464064,100,0.8377183806520707,0.11839376334207419,3.7710619680892044
SRR1524694,9.47156859217592,0.017350479346641533,9.424917955625444,9.521859605902549,100,0.1831848566347718,0.09694165027710433,1.0235015386699928
SRR1524695,9.263199988586647,0.010906616138806023,9.23940873378112,9.29872503594697,100,0.1177413437283472,0.05931630216585049,0.640343533972441
SRR1524696,5.426143282062623,0.023728501302536682,5.3563310440313625,5.482025937098589,100,0.4372995711517009,0.1256948930672266,2.316468374190196
SRR1524697,9.79757329424671,0.011050826133714975,9.777259986796766,9.830583530132436,100,0.11279146174088021,0.053323543335670465,0.5442525586104356
SRR1524698,8.654164424898646,0.01562283573048563,8.612070474043998,8.695741547080617,100,0.18052390691281092,0.08367107303661925,0.9668301747987549
SRR1524699,2.9828234721699762,0.02029207768672734,2.9314473361054807,3.035341289029902,100,0.6802976400063342,0.10389395292442138,3.483074137432595
SRR1524700,10.043222768018127,0.011889664296650025,10.019724906642054,10.071970048001264,100,0.1183849504415231,0.05224514135920977,0.5202029524385381
SRR1524701,9.623227684688986,0.006193720914478486,9.609289887352336,9.640641258933814,100,0.0643621986034165,0.031351371581477494,0.325788525521006
SRR1524702,10.090538770510033,0.010827305420007382,10.058233051193936,10.115686561078697,100,0.1073015590768114,0.057453509884760834,0.5693800023113811
SRR1524703,9.14450936455443,0.012592646113491665,9.105983649116382,9.172488096975474,100,0.13770718156080367,0.06650444785909215,0.7272609738568802
SRR1524704,3.9750341173171337,0.02589767818386057,3.887581153767028,4.054032206383784,100,0.6515083246968373,0.1664510526167562,4.1874119241295675
SRR1524705,9.637078508539185,0.011634861638012835,9.611356554215703,9.67047683072107,100,0.12073017385614802,0.05912027650536622,0.6134667934165023
SRR1524706,9.702343286825931,0.014373507124778218,9.669369817724691,9.737107577945055,100,0.1481446976246955,0.06773776022036415,0.6981587665769369
SRR1524707,9.366765981723212,0.003605712852120364,9.35761709776034,9.375849279031186,100,0.038494746843851624,0.01823218127084658,0.19464755825459826
SRR1524708,6.0579301790947,0.022997804908707214,5.997326255582652,6.112772114899028,100,0.3796313960182357,0.11544585931637563,1.9056980833943507
SRR1524709,9.254289606553005,0.014777294761824374,9.218398257548634,9.295398212283883,100,0.15968048753694183,0.07699995473524979,0.8320460889912692
SRR1524710,9.910333384789931,0.01628959583052898,9.87420148762956,9.96327458703105,100,0.16436980672647944,0.08907309940149055,0.8987901409875589
SRR1524711,2.318923799714049,0.016786006260554417,2.2696877473904564,2.3578930334448804,100,0.7238705412667864,0.08820528605442401,3.8037164509373174
SRR1524712,8.792474611875836,0.02301127394496375,8.719522365621785,8.843210154104781,100,0.2617155574595898,0.12368778848299655,1.4067460407100147
SRR1524713,9.994133721887245,0.012222614061449588,9.960928451363262,10.026095925305365,100,0.12229788395448372,0.0651674739421022,0.6520572543409624
SRR1524714,6.969593255376401,0.020782456723075108,6.918482510126093,7.020275050433331,100,0.29818751197630294,0.10179254030723772,1.460523398961828
SRR1524715,9.918987687055495,0.011878506425890912,9.887438209459038,9.94338648520731,100,0.1197552290683114,0.055948275748271215,0.5640522754281164
SRR1524716,9.958172517596813,0.010693597921569034,9.932517046156953,9.983778702385406,100,0.10738514423879152,0.051261656228453134,0.5147697144016141
SRR1524717,8.52796862867965,0.016098481798600437,8.495389212927993,8.57167913760583,100,0.18877276054300984,0.07628992467783746,0.8945849592043951
SRR1524718,9.361896947730125,0.019502379495767448,9.322234839982714,9.402507359277775,100,0.2083165367516246,0.08027251929506107,0.8574386125295242
SRR1524719,2.893647606410903,0.02201026466112571,2.840416778101777,2.966992562476371,100,0.7606408123906231,0.12657578437459405,4.3742639599294755
SRR1524720,9.792861903488522,0.015036173120941158,9.760228752759254,9.83183144413948,100,0.15354217458723488,0.07160269138022635,0.7311722771738386
SRR1524721,6.993884985064139,0.019327802554241255,6.942768359910203,7.042541234568187,100,0.27635287963009025,0.09977287465798401,1.4265729972834122
SRR1524722,10.062547625107321,0.0117341441651597,10.02834826964008,10.09668285143537,100,0.11661206090475076,0.0683345817952894,0.6790982198661701
SRR1524723,9.52579535770672,0.015762039918317105,9.489031266083543,9.569296611236885,100,0.16546691721195786,0.08026534515334127,0.8426104292530665
SRR1524724,6.145537954369246,0.020762541941435064,6.102221945558857,6.20739008729206,100,0.3378474284203823,0.10516814173320288,1.7112926893313267
SRR1524725,2.307412630370139,0.01779872520849279,2.2649119939574245,2.3503299846847514,100,0.771371577594149,0.08541799072732692,3.7018949104748877
SRR1524726,10.226652399875768,0.01013142262726883,10.19387309812801,10.253654124155773,100,0.09906880796488111,0.05978102602776225,0.5845610439295704
SRR1524727,9.720028992614234,0.010704562376555754,9.69432392889545,9.74743634331312,100,0.11012891406691912,0.05311241441767045,0.5464223867853474
SRR1524728,9.699810630439664,0.0118798292347287,9.674439883395063,9.731705679672036,100,0.12247485736935693,0.05726579627697248,0.5903805595674478
SRR1524729,3.1822410355771824,0.024640189083380056,3.114248629956071,3.236315445764265,100,0.7743030401501599,0.12206681580819367,3.835875863691566
SRR1524730,10.248986987461544,0.01185258115450691,10.22476013217424,10.278470302180992,100,0.11564636748009514,0.05371017000675238,0.5240534510626328
SRR1524731,10.036165064551083,0.015734434924670082,9.99775945205804,10.076437913886569,100,0.15677736290175176,0.07867846182852922,0.7839494600027138
SRR1524732,6.898618090573212,0.024602085104456772,6.832268369093729,6.954278269339151,100,0.35662338139974586,0.12200990024542246,1.7686136359997364
SRR1524733,8.96731006374948,0.008973395688060971,8.945718440846061,8.991263920626922,100,0.1000678645465388,0.04554547978086099,0.5079057092603438
SRR1524734,9.517579336520924,0.011387264541314404,9.490223033519657,9.545180944212012,100,0.11964454551609684,0.05495791069235523,0.5774358032558797
SRR1524735,2.1948957263039803,0.01641498020184697,2.15933429509609,2.238074202861114,100,0.7478706165913592,0.07873990776502371,3.587409953985153
SRR1524736,4.756689767856003,0.0243203489429643,4.706324622954026,4.820093772698368,100,0.5112872634097868,0.11376914974434271,2.391771490189536
SRR1524737,9.824930066039922,0.008225114863364868,9.806402737167952,9.852185424802622,100,0.08371677770811979,0.04578268763467008,0.4659848703953518
SRR1524738,10.597722935684295,0.013541246308138525,10.57278633621972,10.631748661479325,100,0.1277750549841504,0.05896232525960521,0.5563678689982473
SRR1524739,8.357117512443896,0.014633971769650455,8.329034830584757,8.390977914599368,100,0.17510788555815102,0.06194308401461157,0.7412015437425311
SRR1524740,7.100436267222025,0.02045793972840257,7.05298582636394,7.157963907812972,100,0.2881222921870762,0.10497808144903242,1.4784736810278285
SRR1524741,3.1012203452816407,0.020420414671015776,3.051635421312951,3.144544442615928,100,0.6584638431798135,0.09290902130297729,2.9958858435948916
SRR1524742,10.145574669705905,0.010245081098364837,10.121459173828988,10.171803407961855,100,0.10098078651923043,0.050344234132866816,0.496218654653361
SRR1524743,10.034401481848796,0.01608989916235139,9.994829472768254,10.081565769130702,100,0.16034737289968284,0.08673629636244762,0.8643893362184549
SRR1524744,9.167867595763528,0.014875400134129416,9.130905494119364,9.200506770737368,100,0.16225583516283917,0.06960127661800364,0.7591871925611839
SRR1524745,9.751811166818177,0.011953198722805737,9.725975119123916,9.792703054619576,100,0.12257414051943573,0.06672793549565981,0.6842619730241538
SRR1524746,4.4240465499919335,0.02135184967686745,4.365209361864613,4.485536399773093,100,0.4826316684417885,0.12032703790847954,2.719841135231702
SRR1524747,7.690768322279222,0.017338519677718805,7.648095512293687,7.740559367086095,100,0.2254458716106584,0.09246385479240793,1.2022707084356106
SRR1524748,9.680418206815162,0.010055047166226534,9.651993292427475,9.706882276710326,100,0.10386996668333634,0.05488898428285083,0.5670104649426009
SRR1524749,7.244720358084626,0.01689162697857595,7.185719715536526,7.275366807416684,100,0.233157749970653,0.08964709188015796,1.2374127288449135
SRR1524750,8.59424190928075,0.01290247581787886,8.556437087266225,8.622791866968745,100,0.1501293069717497,0.0663547797025199,0.7720841512602141
SRR1524751,10.047060536642125,0.01167088670041199,10.022257401978022,10.07888936780837,100,0.11616220145034153,0.05663196583034846,0.5636670111004994
SRR1524752,9.447363670355001,0.01525733008912994,9.415412111195014,9.485016254601163,100,0.16149828271146272,0.06960414340614918,0.7367573201882858
SRR1524753,2.9723533531662345,0.021082271539339465,2.926120981363241,3.0221420011938736,100,0.7092787779380952,0.0960210198306326,3.230471226725056
SRR1524755,7.197113128103787,0.022909084884991195,7.135860292016926,7.267284785871362,100,0.3183093620626055,0.13142449385443555,1.8260723642267072
SRR1524756,9.27954457565612,0.01207566725168368,9.24436671446044,9.30744767886935,100,0.13013211104522185,0.06308096440890942,0.6797851327143306
SRR1524757,10.191528828435027,0.010669419974089486,10.164299536158534,10.217423565346431,100,0.10468910164215119,0.05312402918789694,0.5212567229332409
SRR1524758,5.1433961698173905,0.0209885986164274,5.098841693781087,5.205228974961024,100,0.40806886974006074,0.1063872811799369,2.0684247852467883
SRR1524759,9.312062585516134,0.014084950083808188,9.271009818070954,9.347628236965464,100,0.15125489068034983,0.07661841889451004,0.8227867692135293
SRR1524760,9.795821252010457,0.010224933742292884,9.771153811778465,9.822068830025753,100,0.10438056676661345,0.050915018247287946,0.5197626307935983
SRR1524761,5.647072197757576,0.021567020710391016,5.592820762828814,5.696788203431127,100,0.38191508723680156,0.10396744060231278,1.8410857336585447
SRR1524762,9.141321502021599,0.012789161644634828,9.111023019608789,9.184713022081926,100,0.13990495402449757,0.07369000247313728,0.8061197985087908
SRR1524763,4.0514267376854685,0.023047690176220288,3.994711652177012,4.09893405562613,100,0.568878364795192,0.10422240344911815,2.572486439892016
SRR1524764,9.603640777728614,0.010052335431071997,9.584275552063092,9.627505021284325,100,0.10467213074424786,0.04322946922123272,0.4501362579229775
SRR1524766,9.005036553437474,0.01726887501896585,8.964475938177975,9.05613737551401,100,0.19176907185761324,0.09166143733603604,1.017890785807486
SRR1524767,8.073110251744978,0.016941504751888034,8.031153995990428,8.11241839078244,100,0.2098510267245041,0.08126439479201153,1.0066057846100451
SRR1524768,2.8338492057466165,0.02166600281446895,2.7802075421938643,2.895608878866652,100,0.7645432498854767,0.11540133667278774,4.07224690850774
SRR1524769,7.737692293832236,0.014100254973379469,7.703338018916747,7.774025610113091,100,0.18222816878643355,0.07068759119634382,0.913548749576012
SRR1524770,3.9813473606452834,0.02221689418169732,3.9102948821083503,4.02439405127086,100,0.5580245120359577,0.11409916916250928,2.865843113573905
SRR1524771,9.96029648342871,0.011705021117419459,9.922648655426196,9.984465447190928,100,0.11751679417267857,0.061816791764732315,0.6206320451161174
SRR1524772,3.6391294776958563,0.02246397955465543,3.578655161064573,3.684673009558757,100,0.6172899231076185,0.10601784849418383,2.9132749780947576
SRR1524773,2.041379129365055,0.01790386484503341,1.9965254520027484,2.0828706001020096,100,0.8770475110423108,0.08634514809926119,4.229745805528919
SRR1524774,10.457522411080234,0.013250138414325853,10.42378745408636,10.487383334740915,100,0.12670437502755635,0.0635958806545549,0.6081352557004525
SRR1524775,9.65062935144984,0.013897929292535194,9.610316869689564,9.696311321190382,100,0.1440106006189873,0.08599445150081841,0.8910760984505041
SRR1524776,3.174231752715469,0.022216679410356228,3.125048654615009,3.219626244529259,100,0.6999072891054808,0.09457758991425003,2.979542682519683
SRR1524777,10.078601174347352,0.010784863670007134,10.044499122546569,10.111417454740684,100,0.10700754483129467,0.06691833219411514,0.6639644831312466
SRR1524778,10.322569325131285,0.011607390056825796,10.292618678168171,10.354836389683904,100,0.11244671448770503,0.06221771151573208,0.6027347412843922
SRR1524779,5.159040954593423,0.019555109831867055,5.10242418389726,5.195868211878011,100,0.3790454467017924,0.09344402798075091,1.811267419723655
SRR1524780,9.603693736633316,0.009710053806288348,9.571745302895224,9.629550486978651,100,0.10110749126921158,0.05780518408342772,0.6019057424012773
SRR1524781,9.808998107466422,0.012194733539759478,9.77164634615466,9.83725980996382,100,0.12432190735644122,0.06561346380916078,0.6689109640995553
SRR1524782,3.119698261891513,0.019701971540272856,3.070261419219067,3.16836691182216,100,0.631534523096067,0.09810549260309287,3.1447109421284307
SRR1524783,10.161418899563081,0.013153242642441807,10.130577335919224,10.192614422816222,100,0.12944297221136478,0.06203708689699816,0.610515987089811
SRR1524784,3.9857303249579843,0.021165428012904778,3.932260989879025,4.043964310238177,100,0.5310301070890413,0.11170332035915242,2.8025809889767177
SRR1524785,10.074072054966575,0.010459492248655921,10.053579830485743,10.093582359809735,100,0.10382586298357209,0.040002529323992064,0.3970840103756315
SRR1524786,9.953994082265638,0.008957104490139069,9.93199294650135,9.97746567116801,100,0.08998502928686022,0.04547272466666108,0.456828930084224
SRR1524787,4.187693705188933,0.0216623218753117,4.142788138616335,4.238698679655744,100,0.517285250553786,0.09591054103940966,2.29029503567961
SRR1524788,9.95879290764307,0.013138843722421256,9.922753403623313,9.99024959762284,100,0.13193209101012224,0.06749619399952778,0.6777547703369401
SRR1524789,9.950940957132387,0.012204504663775399,9.91944411583173,9.973661784424968,100,0.12264673980431728,0.05421766859323718,0.5448496662456468
SRR1524790,4.125474665924343,0.01889985330949435,4.078650494275111,4.164893216188242,100,0.4581255453003661,0.08624272191313054,2.0904920984118376
SRR1524791,9.68286991189225,0.009529005003804885,9.659167404313012,9.712646137634298,100,0.0984109576036089,0.0534787333212865,0.5523025074994068
SRR1524792,9.732193881961079,0.00939033232715295,9.711793643565018,9.75322498257329,100,0.09648731253246219,0.04143133900827145,0.42571427892600566
SRR1524793,3.5646538866623705,0.021459993080462952,3.517304839074848,3.624450538160736,100,0.6020217884479161,0.10714569908588789,3.0057812761790945
SRR1524794,9.917252949233331,0.009758310177545226,9.87943629810855,9.936820285465014,100,0.09839731050017846,0.05738398735646477,0.5786278483589644
SRR1524795,9.334684819414708,0.011693112678182585,9.30543747421366,9.366466302013457,100,0.1252652114601953,0.061028827799797014,0.6537856283360146
SRR1524796,5.131408670773694,0.020977637702136086,5.078099419470235,5.187433211496605,100,0.40880855624724893,0.10933379202636928,2.130677929611955
SRR1524797,9.577203694131818,0.009479205900539042,9.550150527536756,9.597918408750374,100,0.0989767598484637,0.04776788121361797,0.4987664744239124
SRR1524798,9.738104580408923,0.009099922174809478,9.709829448683776,9.75769724575703,100,0.09344654393131763,0.047867797073253726,0.49155147881194416
SRR1524799,8.990473343217198,0.012623184307484102,8.960659437332907,9.025563875022156,100,0.14040622585247503,0.0649044376892487,0.721924588522532
SRR1524800,3.9146472864319204,0.022232474887949175,3.857719116105229,3.963827784306532,100,0.5679304739664908,0.10610866820130305,2.71055501140737
SRR1524801,9.980757347395206,0.009160360015016591,9.957599655884922,10.000982168981745,100,0.09178020961913554,0.04338251309682306,0.43466153506021354
SRR1524802,10.207729445192271,0.01002039502425609,10.183472203170624,10.233289066394487,100,0.09816477874005161,0.049816863223863805,0.4880307955980064
SRR1524803,9.897460244570585,0.010773735478902344,9.87507470650012,9.925969085079908,100,0.10885353628788208,0.050894378579787514,0.5142165497225055
SRR1524804,2.0644416428354884,0.016368500018004006,2.016707465941104,2.1067919540662814,100,0.7928778260606121,0.09008448812517722,4.363624829881223
SRR1524805,9.837198280214968,0.007832087460120601,9.8189618535319,9.857369587862957,100,0.07961705393163479,0.0384077343310576,0.3904336706143763
SRR1524806,8.999850819026621,0.017146740501190916,8.959402693184607,9.039126460634003,100,0.19052249693895948,0.07972376744939602,0.8858343216184392
SRR1524807,9.970622155646915,0.010095796257293127,9.93975515845465,9.996992719537758,100,0.10125542919681615,0.057237561083107735,0.574062081478947
SRR1524808,10.714780431544957,0.011249914820117548,10.690490250846672,10.743258484218495,100,0.10499435701918,0.05276823337182357,0.4924807718548363
SRR1524809,8.098933399868594,0.017417382857776,8.06366560811027,8.163846196622002,100,0.21505773659107508,0.10018058851173173,1.236960270760557
SRR1524810,4.116381262561205,0.025999590376909906,4.066684993571191,4.21277902033796,100,0.6316127860501679,0.14609402676676897,3.5490888100066202
SRR1524811,10.072387839322527,0.015173832537253693,10.032444407485425,10.10032125719258,100,0.15064781836552366,0.06787684970715446,0.6738903504307464
SRR1524812,4.887101022060761,0.023001977955533007,4.8193261671544025,4.936104156172645,100,0.4706671266196516,0.11677798901824232,2.3895145300065876
SRR1524813,10.271918351175184,0.011642089537241213,10.241338855781583,10.299417195910802,100,0.1133389999727682,0.058078340129219086,0.5654088958229939
SRR1524814,10.137308312121244,0.014269868514284908,10.101418466901036,10.175951181195964,100,0.14076585297521568,0.07453271429492858,0.7352317992125124
SRR1524815,8.608845365379898,0.01294566298527106,8.581952883576786,8.651022263786661,100,0.15037629828189839,0.06906938020987496,0.8023071303805097
SRR1524816,5.011080489137528,0.024411980623372374,4.952579780052506,5.078462974440746,100,0.48716001820944593,0.1258831943882397,2.512096835425324
SRR1524817,7.435188061843615,0.018315752811277213,7.383403300018041,7.472825026500499,100,0.2463387967988489,0.08942172648245794,1.2026827800275586
SRR1524818,4.592248738465075,0.024193686882314828,4.534741552254325,4.6468129766553234,100,0.526837465916565,0.11207142440099815,2.4404476060340143
SRR1524819,10.083316353829389,0.011597106278921158,10.051909466665016,10.10857531910165,100,0.11501281792588873,0.05666585243663391,0.561976342387727
SRR1524820,9.767993481237578,0.010021830996649656,9.743156832772293,9.793584683048644,100,0.1025986658969383,0.05042785027635155,0.5162559779878403
